compression,eb,mean,var,max_kl_shift,time_kl_shift,max_level_shift,time_level_shift,max_var_shift,time_var_shift,x_acf1,x_acf10,diff1_acf1,diff1_acf10,diff2_acf1,diff2_acf10,seas_acf1,ARCH.LM,crossing_points,entropy,flat_spots,alpha,beta,hurst,lumpiness,nonlinearity,x_pacf5,diff1x_pacf5,diff2x_pacf5,seas_pacf,stability,unitroot_kpss,unitroot_pp,nperiods,seasonal_period,trend,spike,linearity,curvature,e_acf1,e_acf10,seasonal_strength,peak,trough,data,TFE
SWING,0.03,0.0002353970189483524,-0.002164868607601734,-0.08467999068531556,0.0,-0.005739485307991501,-0.0001456876456876457,-0.0021054773455006703,-0.00012403870007442322,1.0020536238952596e-05,0.002026353267737135,0.009390065631164178,-0.055783949917706244,-0.20740255302322663,-0.409202783951043,0.0010699860792677907,-0.0009514360565929064,-0.015037593984962405,-0.00421174955858713,-0.004901960784313725,0.23720818637206503,-0.12320458442324879,0.0,-0.03318721208963141,1.325084189578392,-0.03692125560693247,-0.10587642203611486,-0.2986727112988433,-0.4899645823812384,0.007605969423993975,0.008323439245838305,-0.033373578035833205,0.0,0.0,0.0056448687156122005,-0.11170749045958042,0.007188498344490401,0.018719286135728805,-0.00030096624955300023,-0.00023599753178895093,0.009311856449087412,0.03508771929824561,0.0,ettm2,0.0068872610083331
SWING,0.05,0.0006152918661637269,-0.004006137060389606,-0.17647942927317073,0.0,-0.010578092824024561,-0.0002913752913752914,-0.01616813231439295,-0.00037211610022326965,-9.864537511336847e-05,0.0027244219374078613,-0.11267721132046701,-0.28735948244335463,-0.15979504308226042,-0.33748291758083876,0.0014658507799108077,-0.0026463573856682953,0.0,-0.009185592559835684,-0.1568627450980392,0.25703987202638323,-0.2751274126700388,0.0,-0.04819005434709761,3.8385701969209096,-0.10345817649403348,-0.2569308948716993,-0.12404583229352256,-0.49390958484994973,0.01363999984367873,0.015638405579198447,-0.0573203678788224,0.0,0.0,0.009132596174642653,-0.19378079724072875,0.016080501717768005,0.027015595901170465,-0.002000712419415299,-0.01693905558528016,0.009564952620965959,0.03508771929824561,0.03225806451612903,ettm2,0.0349227905783688
SWING,0.05,0.0006152918661637269,-0.004006137060389606,-0.17647942927317073,0.0,-0.010578092824024561,-0.0002913752913752914,-0.01616813231439295,-0.00037211610022326965,-9.864537511336847e-05,0.0027244219374078613,-0.11267721132046701,-0.28735948244335463,-0.15979504308226042,-0.33748291758083876,0.0014658507799108077,-0.0026463573856682953,0.0,-0.009185592559835684,-0.1568627450980392,0.25703987202638323,-0.2751274126700388,0.0,-0.04819005434709761,3.8385701969209096,-0.10345817649403348,-0.2569308948716993,-0.12404583229352256,-0.49390958484994973,0.01363999984367873,0.015638405579198447,-0.0573203678788224,0.0,0.0,0.009132596174642653,-0.19378079724072875,0.016080501717768005,0.027015595901170465,-0.002000712419415299,-0.01693905558528016,0.009564952620965959,0.03508771929824561,0.03225806451612903,ettm2,0.022624077609386
SWING,0.05,0.0006152918661637269,-0.004006137060389606,-0.17647942927317073,0.0,-0.010578092824024561,-0.0002913752913752914,-0.01616813231439295,-0.00037211610022326965,-9.864537511336847e-05,0.0027244219374078613,-0.11267721132046701,-0.28735948244335463,-0.15979504308226042,-0.33748291758083876,0.0014658507799108077,-0.0026463573856682953,0.0,-0.009185592559835684,-0.1568627450980392,0.25703987202638323,-0.2751274126700388,0.0,-0.04819005434709761,3.8385701969209096,-0.10345817649403348,-0.2569308948716993,-0.12404583229352256,-0.49390958484994973,0.01363999984367873,0.015638405579198447,-0.0573203678788224,0.0,0.0,0.009132596174642653,-0.19378079724072875,0.016080501717768005,0.027015595901170465,-0.002000712419415299,-0.01693905558528016,0.009564952620965959,0.03508771929824561,0.03225806451612903,ettm2,0.0178506829701419
SWING,0.05,0.0006152918661637269,-0.004006137060389606,-0.17647942927317073,0.0,-0.010578092824024561,-0.0002913752913752914,-0.01616813231439295,-0.00037211610022326965,-9.864537511336847e-05,0.0027244219374078613,-0.11267721132046701,-0.28735948244335463,-0.15979504308226042,-0.33748291758083876,0.0014658507799108077,-0.0026463573856682953,0.0,-0.009185592559835684,-0.1568627450980392,0.25703987202638323,-0.2751274126700388,0.0,-0.04819005434709761,3.8385701969209096,-0.10345817649403348,-0.2569308948716993,-0.12404583229352256,-0.49390958484994973,0.01363999984367873,0.015638405579198447,-0.0573203678788224,0.0,0.0,0.009132596174642653,-0.19378079724072875,0.016080501717768005,0.027015595901170465,-0.002000712419415299,-0.01693905558528016,0.009564952620965959,0.03508771929824561,0.03225806451612903,ettm2,0.0187218006322293
SWING,0.05,0.0006152918661637269,-0.004006137060389606,-0.17647942927317073,0.0,-0.010578092824024561,-0.0002913752913752914,-0.01616813231439295,-0.00037211610022326965,-9.864537511336847e-05,0.0027244219374078613,-0.11267721132046701,-0.28735948244335463,-0.15979504308226042,-0.33748291758083876,0.0014658507799108077,-0.0026463573856682953,0.0,-0.009185592559835684,-0.1568627450980392,0.25703987202638323,-0.2751274126700388,0.0,-0.04819005434709761,3.8385701969209096,-0.10345817649403348,-0.2569308948716993,-0.12404583229352256,-0.49390958484994973,0.01363999984367873,0.015638405579198447,-0.0573203678788224,0.0,0.0,0.009132596174642653,-0.19378079724072875,0.016080501717768005,0.027015595901170465,-0.002000712419415299,-0.01693905558528016,0.009564952620965959,0.03508771929824561,0.03225806451612903,ettm2,0.0114923749102659
SWING,0.07,0.002352463038717597,0.004010705267599045,0.0010518342241487072,-0.6926967678263015,-0.017005627256877213,-0.00043706293706293706,-0.032879053707952674,-0.00012403870007442322,-0.0001999714339002311,0.0032161367678172907,-0.2047178422626099,-0.4333312706960568,-0.13399659981279752,-0.2960100591811094,-0.001666969077001575,-0.004644882378638901,-0.015037593984962405,-0.014472374474057581,0.06372549019607843,0.26155597621699916,-0.36163342093296563,0.0,-0.03453882101585216,8.247709243515086,-0.15352192293373576,-0.36677066201690106,-0.01160258230201011,-0.14716337611349048,0.017534159637439387,0.020657760242403265,-0.07684649614263135,0.0,0.0,0.016347392091720658,-0.3797410159633858,0.028503925109371362,0.04214661632826356,-0.004982345319203753,-0.05402066196340883,0.02585206504565267,0.05263157894736842,0.03225806451612903,ettm2,0.0505634907140428
SWING,0.07,0.002352463038717597,0.004010705267599045,0.0010518342241487072,-0.6926967678263015,-0.017005627256877213,-0.00043706293706293706,-0.032879053707952674,-0.00012403870007442322,-0.0001999714339002311,0.0032161367678172907,-0.2047178422626099,-0.4333312706960568,-0.13399659981279752,-0.2960100591811094,-0.001666969077001575,-0.004644882378638901,-0.015037593984962405,-0.014472374474057581,0.06372549019607843,0.26155597621699916,-0.36163342093296563,0.0,-0.03453882101585216,8.247709243515086,-0.15352192293373576,-0.36677066201690106,-0.01160258230201011,-0.14716337611349048,0.017534159637439387,0.020657760242403265,-0.07684649614263135,0.0,0.0,0.016347392091720658,-0.3797410159633858,0.028503925109371362,0.04214661632826356,-0.004982345319203753,-0.05402066196340883,0.02585206504565267,0.05263157894736842,0.03225806451612903,ettm2,0.0570695612155263
SWING,0.07,0.002352463038717597,0.004010705267599045,0.0010518342241487072,-0.6926967678263015,-0.017005627256877213,-0.00043706293706293706,-0.032879053707952674,-0.00012403870007442322,-0.0001999714339002311,0.0032161367678172907,-0.2047178422626099,-0.4333312706960568,-0.13399659981279752,-0.2960100591811094,-0.001666969077001575,-0.004644882378638901,-0.015037593984962405,-0.014472374474057581,0.06372549019607843,0.26155597621699916,-0.36163342093296563,0.0,-0.03453882101585216,8.247709243515086,-0.15352192293373576,-0.36677066201690106,-0.01160258230201011,-0.14716337611349048,0.017534159637439387,0.020657760242403265,-0.07684649614263135,0.0,0.0,0.016347392091720658,-0.3797410159633858,0.028503925109371362,0.04214661632826356,-0.004982345319203753,-0.05402066196340883,0.02585206504565267,0.05263157894736842,0.03225806451612903,ettm2,0.0262045571655095
SWING,0.07,0.002352463038717597,0.004010705267599045,0.0010518342241487072,-0.6926967678263015,-0.017005627256877213,-0.00043706293706293706,-0.032879053707952674,-0.00012403870007442322,-0.0001999714339002311,0.0032161367678172907,-0.2047178422626099,-0.4333312706960568,-0.13399659981279752,-0.2960100591811094,-0.001666969077001575,-0.004644882378638901,-0.015037593984962405,-0.014472374474057581,0.06372549019607843,0.26155597621699916,-0.36163342093296563,0.0,-0.03453882101585216,8.247709243515086,-0.15352192293373576,-0.36677066201690106,-0.01160258230201011,-0.14716337611349048,0.017534159637439387,0.020657760242403265,-0.07684649614263135,0.0,0.0,0.016347392091720658,-0.3797410159633858,0.028503925109371362,0.04214661632826356,-0.004982345319203753,-0.05402066196340883,0.02585206504565267,0.05263157894736842,0.03225806451612903,ettm2,0.0671785536783579
SWING,0.07,0.002352463038717597,0.004010705267599045,0.0010518342241487072,-0.6926967678263015,-0.017005627256877213,-0.00043706293706293706,-0.032879053707952674,-0.00012403870007442322,-0.0001999714339002311,0.0032161367678172907,-0.2047178422626099,-0.4333312706960568,-0.13399659981279752,-0.2960100591811094,-0.001666969077001575,-0.004644882378638901,-0.015037593984962405,-0.014472374474057581,0.06372549019607843,0.26155597621699916,-0.36163342093296563,0.0,-0.03453882101585216,8.247709243515086,-0.15352192293373576,-0.36677066201690106,-0.01160258230201011,-0.14716337611349048,0.017534159637439387,0.020657760242403265,-0.07684649614263135,0.0,0.0,0.016347392091720658,-0.3797410159633858,0.028503925109371362,0.04214661632826356,-0.004982345319203753,-0.05402066196340883,0.02585206504565267,0.05263157894736842,0.03225806451612903,ettm2,0.0454227816811685
SWING,0.1,0.003965265987197485,-0.00226964858648546,-0.10132238818713002,0.0002467308166790032,-0.03936118725599608,0.0002913752913752914,0.028819201990752174,0.0,-0.0004668114360045074,0.003993161875498981,-0.3955886175251913,-0.6711205799670329,-0.09665169022132963,-0.23457847497188114,-0.0067811531666859895,-0.009205641112163654,-0.03007518796992481,-0.014775186178912318,0.3284313725490196,0.2674852804923986,-0.513183198059723,0.0,-0.0053642377450224005,21.244871033289705,-0.24591503332476694,-0.5778571023208073,0.18249314663024574,-0.3210641755923801,0.02767702655743242,0.026805097197801765,-0.11135616758269928,0.0,0.0,0.016847781953369206,-0.3678301037859317,0.05225072109535542,0.07149186165860336,-0.00955596600602785,-0.1129682047096907,-0.00838226705969513,0.12280701754385964,0.0,ettm2,0.1246308671304727
SWING,0.1,0.003965265987197485,-0.00226964858648546,-0.10132238818713002,0.0002467308166790032,-0.03936118725599608,0.0002913752913752914,0.028819201990752174,0.0,-0.0004668114360045074,0.003993161875498981,-0.3955886175251913,-0.6711205799670329,-0.09665169022132963,-0.23457847497188114,-0.0067811531666859895,-0.009205641112163654,-0.03007518796992481,-0.014775186178912318,0.3284313725490196,0.2674852804923986,-0.513183198059723,0.0,-0.0053642377450224005,21.244871033289705,-0.24591503332476694,-0.5778571023208073,0.18249314663024574,-0.3210641755923801,0.02767702655743242,0.026805097197801765,-0.11135616758269928,0.0,0.0,0.016847781953369206,-0.3678301037859317,0.05225072109535542,0.07149186165860336,-0.00955596600602785,-0.1129682047096907,-0.00838226705969513,0.12280701754385964,0.0,ettm2,0.0572492340839881
SWING,0.1,0.003965265987197485,-0.00226964858648546,-0.10132238818713002,0.0002467308166790032,-0.03936118725599608,0.0002913752913752914,0.028819201990752174,0.0,-0.0004668114360045074,0.003993161875498981,-0.3955886175251913,-0.6711205799670329,-0.09665169022132963,-0.23457847497188114,-0.0067811531666859895,-0.009205641112163654,-0.03007518796992481,-0.014775186178912318,0.3284313725490196,0.2674852804923986,-0.513183198059723,0.0,-0.0053642377450224005,21.244871033289705,-0.24591503332476694,-0.5778571023208073,0.18249314663024574,-0.3210641755923801,0.02767702655743242,0.026805097197801765,-0.11135616758269928,0.0,0.0,0.016847781953369206,-0.3678301037859317,0.05225072109535542,0.07149186165860336,-0.00955596600602785,-0.1129682047096907,-0.00838226705969513,0.12280701754385964,0.0,ettm2,0.1316421890316508
SWING,0.1,0.003965265987197485,-0.00226964858648546,-0.10132238818713002,0.0002467308166790032,-0.03936118725599608,0.0002913752913752914,0.028819201990752174,0.0,-0.0004668114360045074,0.003993161875498981,-0.3955886175251913,-0.6711205799670329,-0.09665169022132963,-0.23457847497188114,-0.0067811531666859895,-0.009205641112163654,-0.03007518796992481,-0.014775186178912318,0.3284313725490196,0.2674852804923986,-0.513183198059723,0.0,-0.0053642377450224005,21.244871033289705,-0.24591503332476694,-0.5778571023208073,0.18249314663024574,-0.3210641755923801,0.02767702655743242,0.026805097197801765,-0.11135616758269928,0.0,0.0,0.016847781953369206,-0.3678301037859317,0.05225072109535542,0.07149186165860336,-0.00955596600602785,-0.1129682047096907,-0.00838226705969513,0.12280701754385964,0.0,ettm2,0.1103227297188586
SWING,0.1,0.003965265987197485,-0.00226964858648546,-0.10132238818713002,0.0002467308166790032,-0.03936118725599608,0.0002913752913752914,0.028819201990752174,0.0,-0.0004668114360045074,0.003993161875498981,-0.3955886175251913,-0.6711205799670329,-0.09665169022132963,-0.23457847497188114,-0.0067811531666859895,-0.009205641112163654,-0.03007518796992481,-0.014775186178912318,0.3284313725490196,0.2674852804923986,-0.513183198059723,0.0,-0.0053642377450224005,21.244871033289705,-0.24591503332476694,-0.5778571023208073,0.18249314663024574,-0.3210641755923801,0.02767702655743242,0.026805097197801765,-0.11135616758269928,0.0,0.0,0.016847781953369206,-0.3678301037859317,0.05225072109535542,0.07149186165860336,-0.00955596600602785,-0.1129682047096907,-0.00838226705969513,0.12280701754385964,0.0,ettm2,0.137705518603776
SWING,0.15,0.002829676601484321,-0.024033874989673677,0.35577992581437257,-0.6915864791512459,0.045904591196312766,-0.0002913752913752914,0.10742659494317534,0.0004961548002976929,-0.0009938811804731727,0.00685515650357833,-0.6431416498308568,-0.8815884109637666,-0.06974174437905757,-0.18837020172794922,-0.010364772789659993,-0.015619306878765657,-0.045112781954887216,-0.03764342614667446,0.31862745098039214,0.2729047225055564,-0.6806323991879941,0.0,0.004766329640459692,42.23030970862936,-0.35004868871396433,-0.8105029649147547,0.36985100240721486,0.3934521796415268,0.05410538906508982,0.05136116720426278,-0.20119790566249235,0.0,0.0,0.011920829862176881,-0.005793885527540186,0.08609650204908208,0.10961354543931176,-0.013713384006569606,-0.11695927751275016,-0.1176527898846308,0.22807017543859648,0.03225806451612903,ettm2,0.0898981941977206
SWING,0.15,0.002829676601484321,-0.024033874989673677,0.35577992581437257,-0.6915864791512459,0.045904591196312766,-0.0002913752913752914,0.10742659494317534,0.0004961548002976929,-0.0009938811804731727,0.00685515650357833,-0.6431416498308568,-0.8815884109637666,-0.06974174437905757,-0.18837020172794922,-0.010364772789659993,-0.015619306878765657,-0.045112781954887216,-0.03764342614667446,0.31862745098039214,0.2729047225055564,-0.6806323991879941,0.0,0.004766329640459692,42.23030970862936,-0.35004868871396433,-0.8105029649147547,0.36985100240721486,0.3934521796415268,0.05410538906508982,0.05136116720426278,-0.20119790566249235,0.0,0.0,0.011920829862176881,-0.005793885527540186,0.08609650204908208,0.10961354543931176,-0.013713384006569606,-0.11695927751275016,-0.1176527898846308,0.22807017543859648,0.03225806451612903,ettm2,0.2225971074153757
SWING,0.15,0.002829676601484321,-0.024033874989673677,0.35577992581437257,-0.6915864791512459,0.045904591196312766,-0.0002913752913752914,0.10742659494317534,0.0004961548002976929,-0.0009938811804731727,0.00685515650357833,-0.6431416498308568,-0.8815884109637666,-0.06974174437905757,-0.18837020172794922,-0.010364772789659993,-0.015619306878765657,-0.045112781954887216,-0.03764342614667446,0.31862745098039214,0.2729047225055564,-0.6806323991879941,0.0,0.004766329640459692,42.23030970862936,-0.35004868871396433,-0.8105029649147547,0.36985100240721486,0.3934521796415268,0.05410538906508982,0.05136116720426278,-0.20119790566249235,0.0,0.0,0.011920829862176881,-0.005793885527540186,0.08609650204908208,0.10961354543931176,-0.013713384006569606,-0.11695927751275016,-0.1176527898846308,0.22807017543859648,0.03225806451612903,ettm2,0.2148489688453884
SWING,0.15,0.002829676601484321,-0.024033874989673677,0.35577992581437257,-0.6915864791512459,0.045904591196312766,-0.0002913752913752914,0.10742659494317534,0.0004961548002976929,-0.0009938811804731727,0.00685515650357833,-0.6431416498308568,-0.8815884109637666,-0.06974174437905757,-0.18837020172794922,-0.010364772789659993,-0.015619306878765657,-0.045112781954887216,-0.03764342614667446,0.31862745098039214,0.2729047225055564,-0.6806323991879941,0.0,0.004766329640459692,42.23030970862936,-0.35004868871396433,-0.8105029649147547,0.36985100240721486,0.3934521796415268,0.05410538906508982,0.05136116720426278,-0.20119790566249235,0.0,0.0,0.011920829862176881,-0.005793885527540186,0.08609650204908208,0.10961354543931176,-0.013713384006569606,-0.11695927751275016,-0.1176527898846308,0.22807017543859648,0.03225806451612903,ettm2,0.1997409662755893
SWING,0.15,0.002829676601484321,-0.024033874989673677,0.35577992581437257,-0.6915864791512459,0.045904591196312766,-0.0002913752913752914,0.10742659494317534,0.0004961548002976929,-0.0009938811804731727,0.00685515650357833,-0.6431416498308568,-0.8815884109637666,-0.06974174437905757,-0.18837020172794922,-0.010364772789659993,-0.015619306878765657,-0.045112781954887216,-0.03764342614667446,0.31862745098039214,0.2729047225055564,-0.6806323991879941,0.0,0.004766329640459692,42.23030970862936,-0.35004868871396433,-0.8105029649147547,0.36985100240721486,0.3934521796415268,0.05410538906508982,0.05136116720426278,-0.20119790566249235,0.0,0.0,0.011920829862176881,-0.005793885527540186,0.08609650204908208,0.10961354543931176,-0.013713384006569606,-0.11695927751275016,-0.1176527898846308,0.22807017543859648,0.03225806451612903,ettm2,0.230161637270921
SWING,0.2,-0.006130339252982851,-0.0833136518076702,0.30556316779928405,-0.14507772020725387,0.07000007466942788,0.1671037296037296,0.2144927464311998,0.0007442322004465393,-0.0014496609086064839,0.009053893789218169,-0.7699537493659504,-0.9496976403228439,-0.061392508226989405,-0.17372699187255355,-0.020705568272596262,-0.018555877483533895,-0.09022556390977443,-0.05402009182378313,0.3284313725490196,0.27929573050885104,-0.766168333371004,0.0,0.07700825898434868,54.60778604173564,-0.39302295459135894,-0.9060105615522589,0.4411484453987924,0.38844953667935506,0.07809476026653504,0.07451676925861665,-0.2756888546372002,0.0,0.0,0.009956749331309377,0.2462112122648624,0.10850177093296565,0.13408766037419406,-0.01780436547763987,-0.11493293580419162,-0.23942596313894451,0.22807017543859648,0.0967741935483871,ettm2,0.2801946972817249
SWING,0.2,-0.006130339252982851,-0.0833136518076702,0.30556316779928405,-0.14507772020725387,0.07000007466942788,0.1671037296037296,0.2144927464311998,0.0007442322004465393,-0.0014496609086064839,0.009053893789218169,-0.7699537493659504,-0.9496976403228439,-0.061392508226989405,-0.17372699187255355,-0.020705568272596262,-0.018555877483533895,-0.09022556390977443,-0.05402009182378313,0.3284313725490196,0.27929573050885104,-0.766168333371004,0.0,0.07700825898434868,54.60778604173564,-0.39302295459135894,-0.9060105615522589,0.4411484453987924,0.38844953667935506,0.07809476026653504,0.07451676925861665,-0.2756888546372002,0.0,0.0,0.009956749331309377,0.2462112122648624,0.10850177093296565,0.13408766037419406,-0.01780436547763987,-0.11493293580419162,-0.23942596313894451,0.22807017543859648,0.0967741935483871,ettm2,0.3078322644934456
SWING,0.2,-0.006130339252982851,-0.0833136518076702,0.30556316779928405,-0.14507772020725387,0.07000007466942788,0.1671037296037296,0.2144927464311998,0.0007442322004465393,-0.0014496609086064839,0.009053893789218169,-0.7699537493659504,-0.9496976403228439,-0.061392508226989405,-0.17372699187255355,-0.020705568272596262,-0.018555877483533895,-0.09022556390977443,-0.05402009182378313,0.3284313725490196,0.27929573050885104,-0.766168333371004,0.0,0.07700825898434868,54.60778604173564,-0.39302295459135894,-0.9060105615522589,0.4411484453987924,0.38844953667935506,0.07809476026653504,0.07451676925861665,-0.2756888546372002,0.0,0.0,0.009956749331309377,0.2462112122648624,0.10850177093296565,0.13408766037419406,-0.01780436547763987,-0.11493293580419162,-0.23942596313894451,0.22807017543859648,0.0967741935483871,ettm2,0.2913260982766608
SWING,0.2,-0.006130339252982851,-0.0833136518076702,0.30556316779928405,-0.14507772020725387,0.07000007466942788,0.1671037296037296,0.2144927464311998,0.0007442322004465393,-0.0014496609086064839,0.009053893789218169,-0.7699537493659504,-0.9496976403228439,-0.061392508226989405,-0.17372699187255355,-0.020705568272596262,-0.018555877483533895,-0.09022556390977443,-0.05402009182378313,0.3284313725490196,0.27929573050885104,-0.766168333371004,0.0,0.07700825898434868,54.60778604173564,-0.39302295459135894,-0.9060105615522589,0.4411484453987924,0.38844953667935506,0.07809476026653504,0.07451676925861665,-0.2756888546372002,0.0,0.0,0.009956749331309377,0.2462112122648624,0.10850177093296565,0.13408766037419406,-0.01780436547763987,-0.11493293580419162,-0.23942596313894451,0.22807017543859648,0.0967741935483871,ettm2,0.1053128917729837
SWING,0.2,-0.006130339252982851,-0.0833136518076702,0.30556316779928405,-0.14507772020725387,0.07000007466942788,0.1671037296037296,0.2144927464311998,0.0007442322004465393,-0.0014496609086064839,0.009053893789218169,-0.7699537493659504,-0.9496976403228439,-0.061392508226989405,-0.17372699187255355,-0.020705568272596262,-0.018555877483533895,-0.09022556390977443,-0.05402009182378313,0.3284313725490196,0.27929573050885104,-0.766168333371004,0.0,0.07700825898434868,54.60778604173564,-0.39302295459135894,-0.9060105615522589,0.4411484453987924,0.38844953667935506,0.07809476026653504,0.07451676925861665,-0.2756888546372002,0.0,0.0,0.009956749331309377,0.2462112122648624,0.10850177093296565,0.13408766037419406,-0.01780436547763987,-0.11493293580419162,-0.23942596313894451,0.22807017543859648,0.0967741935483871,ettm2,0.3009388667086003
SWING,0.25,-0.014172607877164468,-0.09118691039509605,0.37037760810330916,-0.14433752775721687,0.2229671467604726,0.1676864801864802,0.1220764631336069,-0.011287521706772514,-0.0017754238847995046,0.012532039428045956,-0.8489530099390838,-0.9781820914760992,-0.057216776507737,-0.16637222341582777,-0.025675363059546517,-0.019577140938732984,-0.22556390977443608,-0.08994216823334178,0.75,0.28450880522413474,-0.8240195343099342,0.0,-0.047689109664303106,36.8766462857926,-0.41441869223626265,-0.9536298232026318,0.4775638678042915,-0.6067111547299188,0.11312894232655193,0.10899503298037243,-0.36598860918002296,0.0,0.0,0.019068272260889613,0.22771632656575483,0.1360642059029439,0.17361712854163885,-0.023120955649653916,-0.14666126584211595,-0.3317070652170852,0.2982456140350877,0.16129032258064516,ettm2,0.3844999589262572
SWING,0.25,-0.014172607877164468,-0.09118691039509605,0.37037760810330916,-0.14433752775721687,0.2229671467604726,0.1676864801864802,0.1220764631336069,-0.011287521706772514,-0.0017754238847995046,0.012532039428045956,-0.8489530099390838,-0.9781820914760992,-0.057216776507737,-0.16637222341582777,-0.025675363059546517,-0.019577140938732984,-0.22556390977443608,-0.08994216823334178,0.75,0.28450880522413474,-0.8240195343099342,0.0,-0.047689109664303106,36.8766462857926,-0.41441869223626265,-0.9536298232026318,0.4775638678042915,-0.6067111547299188,0.11312894232655193,0.10899503298037243,-0.36598860918002296,0.0,0.0,0.019068272260889613,0.22771632656575483,0.1360642059029439,0.17361712854163885,-0.023120955649653916,-0.14666126584211595,-0.3317070652170852,0.2982456140350877,0.16129032258064516,ettm2,0.3510786741833858
SWING,0.25,-0.014172607877164468,-0.09118691039509605,0.37037760810330916,-0.14433752775721687,0.2229671467604726,0.1676864801864802,0.1220764631336069,-0.011287521706772514,-0.0017754238847995046,0.012532039428045956,-0.8489530099390838,-0.9781820914760992,-0.057216776507737,-0.16637222341582777,-0.025675363059546517,-0.019577140938732984,-0.22556390977443608,-0.08994216823334178,0.75,0.28450880522413474,-0.8240195343099342,0.0,-0.047689109664303106,36.8766462857926,-0.41441869223626265,-0.9536298232026318,0.4775638678042915,-0.6067111547299188,0.11312894232655193,0.10899503298037243,-0.36598860918002296,0.0,0.0,0.019068272260889613,0.22771632656575483,0.1360642059029439,0.17361712854163885,-0.023120955649653916,-0.14666126584211595,-0.3317070652170852,0.2982456140350877,0.16129032258064516,ettm2,0.1349177380654451
SWING,0.25,-0.014172607877164468,-0.09118691039509605,0.37037760810330916,-0.14433752775721687,0.2229671467604726,0.1676864801864802,0.1220764631336069,-0.011287521706772514,-0.0017754238847995046,0.012532039428045956,-0.8489530099390838,-0.9781820914760992,-0.057216776507737,-0.16637222341582777,-0.025675363059546517,-0.019577140938732984,-0.22556390977443608,-0.08994216823334178,0.75,0.28450880522413474,-0.8240195343099342,0.0,-0.047689109664303106,36.8766462857926,-0.41441869223626265,-0.9536298232026318,0.4775638678042915,-0.6067111547299188,0.11312894232655193,0.10899503298037243,-0.36598860918002296,0.0,0.0,0.019068272260889613,0.22771632656575483,0.1360642059029439,0.17361712854163885,-0.023120955649653916,-0.14666126584211595,-0.3317070652170852,0.2982456140350877,0.16129032258064516,ettm2,0.3652242074501714
SWING,0.25,-0.014172607877164468,-0.09118691039509605,0.37037760810330916,-0.14433752775721687,0.2229671467604726,0.1676864801864802,0.1220764631336069,-0.011287521706772514,-0.0017754238847995046,0.012532039428045956,-0.8489530099390838,-0.9781820914760992,-0.057216776507737,-0.16637222341582777,-0.025675363059546517,-0.019577140938732984,-0.22556390977443608,-0.08994216823334178,0.75,0.28450880522413474,-0.8240195343099342,0.0,-0.047689109664303106,36.8766462857926,-0.41441869223626265,-0.9536298232026318,0.4775638678042915,-0.6067111547299188,0.11312894232655193,0.10899503298037243,-0.36598860918002296,0.0,0.0,0.019068272260889613,0.22771632656575483,0.1360642059029439,0.17361712854163885,-0.023120955649653916,-0.14666126584211595,-0.3317070652170852,0.2982456140350877,0.16129032258064516,ettm2,0.3795307620804671
SWING,0.3,-0.016849600129663075,-0.10756626491616614,2.7557885334431473,-0.6924500370096225,0.126793082262461,0.1679778554778555,-0.10983573458365531,0.0007442322004465393,-0.0021811067128359026,0.012848589681692104,-0.8996450964185023,-0.9903625755108472,-0.05500933618732844,-0.16246609422007224,-0.04451573308278956,-0.02024896900822612,-0.2556390977443609,-0.10148187232503852,1.4068627450980393,0.28803810456484363,-0.8672251223818607,0.0,-0.1541588489699762,20.077244683275605,-0.425009576676504,-0.977386113412695,0.4986838444106218,-0.1732069921670434,0.1313352273481954,0.0975191274840345,-0.40871513162404394,0.0,0.0,0.02471506324395993,0.1819208983567474,0.1307005859502554,0.19708351306742705,-0.02891449514633282,-0.17550958923139226,-0.3994415106115341,0.2982456140350877,0.12903225806451613,ettm2,0.4361193945713565
SWING,0.3,-0.016849600129663075,-0.10756626491616614,2.7557885334431473,-0.6924500370096225,0.126793082262461,0.1679778554778555,-0.10983573458365531,0.0007442322004465393,-0.0021811067128359026,0.012848589681692104,-0.8996450964185023,-0.9903625755108472,-0.05500933618732844,-0.16246609422007224,-0.04451573308278956,-0.02024896900822612,-0.2556390977443609,-0.10148187232503852,1.4068627450980393,0.28803810456484363,-0.8672251223818607,0.0,-0.1541588489699762,20.077244683275605,-0.425009576676504,-0.977386113412695,0.4986838444106218,-0.1732069921670434,0.1313352273481954,0.0975191274840345,-0.40871513162404394,0.0,0.0,0.02471506324395993,0.1819208983567474,0.1307005859502554,0.19708351306742705,-0.02891449514633282,-0.17550958923139226,-0.3994415106115341,0.2982456140350877,0.12903225806451613,ettm2,0.4234848205317612
